Codi_Districte,Preu_mitja_habitatge,Nom_Districte,Trimestre,Nom_Barri,Valor,Codi_Barri,_id,Any
4,Usat. Milers d'euros,Les Corts,2,la Maternitat i Sant Ramon,357.0,20,604,2019
4,Usat. Milers d'euros,Les Corts,2,Pedralbes,1000.1,21,605,2019
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",543.0,22,606,2019
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,Sarrià,860.3,23,607,2019
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,les Tres Torres,743.2,24,608,2019
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,621.2,25,609,2019
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,762.3,26,610,2019
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,el Putxet i el Farró,479.6,27,611,2019
6,Usat. Milers d'euros,Gràcia,2,Vallcarca i els Penitents,316.0,28,612,2019
6,Usat. Milers d'euros,Gràcia,2,el Coll,130.5,29,613,2019
6,Usat. Milers d'euros,Gràcia,2,la Salut,362.4,30,614,2019
6,Usat. Milers d'euros,Gràcia,2,la Vila de Gràcia,386.4,31,615,2019
6,Usat. Milers d'euros,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,384.1,32,616,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,el Baix Guinardó,274.2,33,617,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,Can Baró,208.7,34,618,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,el Guinardó,238.2,35,619,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,la Font d'en Fargues,291.0,36,620,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,el Carmel,149.8,37,621,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,la Teixonera,142.7,38,622,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,Sant Genís dels Agudells,156.4,39,623,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,Montbau,157.3,40,624,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,la Vall d'Hebron,273.1,41,625,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,la Clota,N/A,42,626,2019
7,Usat. Milers d'euros,Horta-Guinardó,2,Horta,207.7,43,627,2019
8,Usat. Milers d'euros,Nou Barris,2,Vilapicina i la Torre Llobeta,182.5,44,628,2019
8,Usat. Milers d'euros,Nou Barris,2,Porta,169.0,45,629,2019
8,Usat. Milers d'euros,Nou Barris,2,el Turó de la Peira,137.3,46,630,2019
8,Usat. Milers d'euros,Nou Barris,2,Can Peguera,N/A,47,631,2019
8,Usat. Milers d'euros,Nou Barris,2,la Guineueta,204.2,48,632,2019
8,Usat. Milers d'euros,Nou Barris,2,Canyelles,190.7,49,633,2019
8,Usat. Milers d'euros,Nou Barris,2,les Roquetes,120.9,50,634,2019
8,Usat. Milers d'euros,Nou Barris,2,Verdun,127.3,51,635,2019
8,Usat. Milers d'euros,Nou Barris,2,la Prosperitat,124.1,52,636,2019
8,Usat. Milers d'euros,Nou Barris,2,la Trinitat Nova,90.8,53,637,2019
8,Usat. Milers d'euros,Nou Barris,2,Torre Baró,N/A,54,638,2019
8,Usat. Milers d'euros,Nou Barris,2,Ciutat Meridiana,90.7,55,639,2019
8,Usat. Milers d'euros,Nou Barris,2,Vallbona,99.9,56,640,2019
9,Usat. Milers d'euros,Sant Andreu,2,la Trinitat Vella,237.2,57,641,2019
9,Usat. Milers d'euros,Sant Andreu,2,Baró de Viver,N/A,58,642,2019
9,Usat. Milers d'euros,Sant Andreu,2,el Bon Pastor,146.2,59,643,2019
9,Usat. Milers d'euros,Sant Andreu,2,Sant Andreu,210.8,60,644,2019
9,Usat. Milers d'euros,Sant Andreu,2,la Sagrera,293.5,61,645,2019
9,Usat. Milers d'euros,Sant Andreu,2,el Congrés i els Indians,217.3,62,646,2019
9,Usat. Milers d'euros,Sant Andreu,2,Navas,371.9,63,647,2019
10,Usat. Milers d'euros,Sant Martí,2,el Camp de l'Arpa del Clot,309.0,64,648,2019
10,Usat. Milers d'euros,Sant Martí,2,el Clot,383.0,65,649,2019
10,Usat. Milers d'euros,Sant Martí,2,el Parc i la Llacuna del Poblenou,280.8,66,650,2019
10,Usat. Milers d'euros,Sant Martí,2,la Vila Olímpica del Poblenou,553.3,67,651,2019
10,Usat. Milers d'euros,Sant Martí,2,el Poblenou,288.2,68,652,2019
10,Usat. Milers d'euros,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,806.8,69,653,2019
10,Usat. Milers d'euros,Sant Martí,2,el Besòs i el Maresme,234.7,70,654,2019
10,Usat. Milers d'euros,Sant Martí,2,Provençals del Poblenou,334.5,71,655,2019
10,Usat. Milers d'euros,Sant Martí,2,Sant Martí de Provençals,257.9,72,656,2019
10,Usat. Milers d'euros,Sant Martí,2,la Verneda i la Pau,169.5,73,657,2019
1,Total. Euros/m2 construït,Ciutat Vella,2,el Raval,3838.4,1,658,2019
1,Total. Euros/m2 construït,Ciutat Vella,2,el Barri Gòtic,5630.7,2,659,2019
1,Total. Euros/m2 construït,Ciutat Vella,2,la Barceloneta,4556.1,3,660,2019
1,Total. Euros/m2 construït,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",4032.7,4,661,2019
2,Total. Euros/m2 construït,Eixample,2,el Fort Pienc,6345.0,5,662,2019
2,Total. Euros/m2 construït,Eixample,2,la Sagrada Família,4414.2,6,663,2019
2,Total. Euros/m2 construït,Eixample,2,la Dreta de l'Eixample,5554.0,7,664,2019
2,Total. Euros/m2 construït,Eixample,2,l'Antiga Esquerra de l'Eixample,5013.7,8,665,2019
2,Total. Euros/m2 construït,Eixample,2,la Nova Esquerra de l'Eixample,4198.2,9,666,2019
2,Total. Euros/m2 construït,Eixample,2,Sant Antoni,4223.3,10,667,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,el Poble Sec,4003.6,11,668,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Marina del Prat Vermell,N/A,12,669,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Marina de Port,2832.1,13,670,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Font de la Guatlla,4566.6,14,671,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,Hostafrancs,4492.7,15,672,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Bordeta,3285.5,16,673,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,Sants - Badal,3325.2,17,674,2019
3,Total. Euros/m2 construït,Sants-Montjuïc,2,Sants,3730.4,18,675,2019
4,Total. Euros/m2 construït,Les Corts,2,les Corts,4874.5,19,676,2019
4,Total. Euros/m2 construït,Les Corts,2,la Maternitat i Sant Ramon,4028.6,20,677,2019
4,Total. Euros/m2 construït,Les Corts,2,Pedralbes,6651.1,21,678,2019
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",4600.1,22,679,2019
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sarrià,6311.1,23,680,2019
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,les Tres Torres,5203.3,24,681,2019
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,5725.6,25,682,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,Navas,N/A,63,793,2019
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,5335.2,26,683,2019
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,el Putxet i el Farró,4842.1,27,684,2019
6,Total. Euros/m2 construït,Gràcia,2,Vallcarca i els Penitents,3516.4,28,685,2019
6,Total. Euros/m2 construït,Gràcia,2,el Coll,2331.4,29,686,2019
6,Total. Euros/m2 construït,Gràcia,2,la Salut,4467.3,30,687,2019
6,Total. Euros/m2 construït,Gràcia,2,la Vila de Gràcia,4835.5,31,688,2019
6,Total. Euros/m2 construït,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,4274.5,32,689,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,el Baix Guinardó,3803.3,33,690,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,Can Baró,3293.6,34,691,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,el Guinardó,3347.7,35,692,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Font d'en Fargues,3407.9,36,693,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,el Carmel,2638.9,37,694,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Teixonera,2405.4,38,695,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,Sant Genís dels Agudells,2266.7,39,696,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,Montbau,2694.2,40,697,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Vall d'Hebron,3664.6,41,698,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Clota,N/A,42,699,2019
7,Total. Euros/m2 construït,Horta-Guinardó,2,Horta,2936.6,43,700,2019
8,Total. Euros/m2 construït,Nou Barris,2,Vilapicina i la Torre Llobeta,2669.2,44,701,2019
8,Total. Euros/m2 construït,Nou Barris,2,Porta,2949.6,45,702,2019
8,Total. Euros/m2 construït,Nou Barris,2,el Turó de la Peira,2062.6,46,703,2019
8,Total. Euros/m2 construït,Nou Barris,2,Can Peguera,N/A,47,704,2019
8,Total. Euros/m2 construït,Nou Barris,2,la Guineueta,2716.3,48,705,2019
8,Total. Euros/m2 construït,Nou Barris,2,Canyelles,2493.5,49,706,2019
8,Total. Euros/m2 construït,Nou Barris,2,les Roquetes,2351.9,50,707,2019
8,Total. Euros/m2 construït,Nou Barris,2,Verdun,2200.4,51,708,2019
8,Total. Euros/m2 construït,Nou Barris,2,la Prosperitat,1954.1,52,709,2019
8,Total. Euros/m2 construït,Nou Barris,2,la Trinitat Nova,1847.2,53,710,2019
8,Total. Euros/m2 construït,Nou Barris,2,Torre Baró,N/A,54,711,2019
8,Total. Euros/m2 construït,Nou Barris,2,Ciutat Meridiana,1584.1,55,712,2019
8,Total. Euros/m2 construït,Nou Barris,2,Vallbona,1152.8,56,713,2019
9,Total. Euros/m2 construït,Sant Andreu,2,la Trinitat Vella,3265.5,57,714,2019
9,Total. Euros/m2 construït,Sant Andreu,2,Baró de Viver,N/A,58,715,2019
9,Total. Euros/m2 construït,Sant Andreu,2,el Bon Pastor,2045.7,59,716,2019
9,Total. Euros/m2 construït,Sant Andreu,2,Sant Andreu,3380.4,60,717,2019
9,Total. Euros/m2 construït,Sant Andreu,2,la Sagrera,3854.7,61,718,2019
9,Total. Euros/m2 construït,Sant Andreu,2,el Congrés i els Indians,2804.6,62,719,2019
9,Total. Euros/m2 construït,Sant Andreu,2,Navas,4168.4,63,720,2019
10,Total. Euros/m2 construït,Sant Martí,2,el Camp de l'Arpa del Clot,4116.0,64,721,2019
10,Total. Euros/m2 construït,Sant Martí,2,el Clot,4393.2,65,722,2019
10,Total. Euros/m2 construït,Sant Martí,2,el Parc i la Llacuna del Poblenou,4040.7,66,723,2019
10,Total. Euros/m2 construït,Sant Martí,2,la Vila Olímpica del Poblenou,4893.9,67,724,2019
10,Total. Euros/m2 construït,Sant Martí,2,el Poblenou,4514.8,68,725,2019
10,Total. Euros/m2 construït,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,7084.1,69,726,2019
10,Total. Euros/m2 construït,Sant Martí,2,el Besòs i el Maresme,3877.0,70,727,2019
10,Total. Euros/m2 construït,Sant Martí,2,Provençals del Poblenou,4335.5,71,728,2019
10,Total. Euros/m2 construït,Sant Martí,2,Sant Martí de Provençals,3443.0,72,729,2019
10,Total. Euros/m2 construït,Sant Martí,2,la Verneda i la Pau,2488.7,73,730,2019
1,Nou. Euros/m2 construït,Ciutat Vella,2,el Raval,6927.4,1,731,2019
1,Nou. Euros/m2 construït,Ciutat Vella,2,el Barri Gòtic,7267.3,2,732,2019
1,Nou. Euros/m2 construït,Ciutat Vella,2,la Barceloneta,N/A,3,733,2019
1,Nou. Euros/m2 construït,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",4022.3,4,734,2019
2,Nou. Euros/m2 construït,Eixample,2,el Fort Pienc,10523.9,5,735,2019
2,Nou. Euros/m2 construït,Eixample,2,la Sagrada Família,N/A,6,736,2019
2,Nou. Euros/m2 construït,Eixample,2,la Dreta de l'Eixample,6386.1,7,737,2019
2,Nou. Euros/m2 construït,Eixample,2,l'Antiga Esquerra de l'Eixample,N/A,8,738,2019
2,Nou. Euros/m2 construït,Eixample,2,la Nova Esquerra de l'Eixample,3929.2,9,739,2019
2,Nou. Euros/m2 construït,Eixample,2,Sant Antoni,N/A,10,740,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,el Poble Sec,2194.2,11,741,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Marina del Prat Vermell,N/A,12,742,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Marina de Port,N/A,13,743,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Font de la Guatlla,N/A,14,744,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,Hostafrancs,N/A,15,745,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Bordeta,N/A,16,746,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,Sants - Badal,N/A,17,747,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,Sants,N/A,18,748,2019
4,Nou. Euros/m2 construït,Les Corts,2,les Corts,5906.8,19,749,2019
4,Nou. Euros/m2 construït,Les Corts,2,la Maternitat i Sant Ramon,N/A,20,750,2019
4,Nou. Euros/m2 construït,Les Corts,2,Pedralbes,N/A,21,751,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",N/A,22,752,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sarrià,N/A,23,753,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,les Tres Torres,N/A,24,754,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,6985.5,25,755,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,5396.0,26,756,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,el Putxet i el Farró,3854.5,27,757,2019
6,Nou. Euros/m2 construït,Gràcia,2,Vallcarca i els Penitents,5445.6,28,758,2019
6,Nou. Euros/m2 construït,Gràcia,2,el Coll,N/A,29,759,2019
6,Nou. Euros/m2 construït,Gràcia,2,la Salut,N/A,30,760,2019
6,Nou. Euros/m2 construït,Gràcia,2,la Vila de Gràcia,3335.9,31,761,2019
6,Nou. Euros/m2 construït,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,N/A,32,762,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,el Baix Guinardó,N/A,33,763,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Can Baró,N/A,34,764,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,el Guinardó,3932.4,35,765,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Font d'en Fargues,N/A,36,766,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,el Carmel,2988.6,37,767,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Teixonera,2699.8,38,768,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Sant Genís dels Agudells,2246.5,39,769,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Montbau,2716.4,40,770,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Vall d'Hebron,3431.3,41,771,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Clota,N/A,42,772,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Horta,2779.0,43,773,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Vilapicina i la Torre Llobeta,N/A,44,774,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Porta,N/A,45,775,2019
8,Nou. Euros/m2 construït,Nou Barris,2,el Turó de la Peira,N/A,46,776,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Can Peguera,N/A,47,777,2019
8,Nou. Euros/m2 construït,Nou Barris,2,la Guineueta,N/A,48,778,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Canyelles,N/A,49,779,2019
8,Nou. Euros/m2 construït,Nou Barris,2,les Roquetes,N/A,50,780,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Verdun,N/A,51,781,2019
8,Nou. Euros/m2 construït,Nou Barris,2,la Prosperitat,N/A,52,782,2019
8,Nou. Euros/m2 construït,Nou Barris,2,la Trinitat Nova,N/A,53,783,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Torre Baró,N/A,54,784,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Ciutat Meridiana,N/A,55,785,2019
8,Nou. Euros/m2 construït,Nou Barris,2,Vallbona,N/A,56,786,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,la Trinitat Vella,N/A,57,787,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,Baró de Viver,N/A,58,788,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,el Bon Pastor,N/A,59,789,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,Sant Andreu,4194.2,60,790,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,la Sagrera,N/A,61,791,2019
9,Nou. Euros/m2 construït,Sant Andreu,2,el Congrés i els Indians,N/A,62,792,2019
10,Nou. Euros/m2 construït,Sant Martí,2,el Camp de l'Arpa del Clot,4263.1,64,794,2019
10,Nou. Euros/m2 construït,Sant Martí,2,el Clot,4482.0,65,795,2019
10,Nou. Euros/m2 construït,Sant Martí,2,el Parc i la Llacuna del Poblenou,N/A,66,796,2019
10,Nou. Euros/m2 construït,Sant Martí,2,la Vila Olímpica del Poblenou,N/A,67,797,2019
10,Nou. Euros/m2 construït,Sant Martí,2,el Poblenou,N/A,68,798,2019
10,Nou. Euros/m2 construït,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,N/A,69,799,2019
10,Nou. Euros/m2 construït,Sant Martí,2,el Besòs i el Maresme,4309.5,70,800,2019
10,Nou. Euros/m2 construït,Sant Martí,2,Provençals del Poblenou,N/A,71,801,2019
10,Nou. Euros/m2 construït,Sant Martí,2,Sant Martí de Provençals,N/A,72,802,2019
10,Nou. Euros/m2 construït,Sant Martí,2,la Verneda i la Pau,N/A,73,803,2019
1,Usat. Euros/m2 construït,Ciutat Vella,2,el Raval,3693.6,1,804,2019
1,Usat. Euros/m2 construït,Ciutat Vella,2,el Barri Gòtic,5270.7,2,805,2019
1,Usat. Euros/m2 construït,Ciutat Vella,2,la Barceloneta,4549.5,3,806,2019
1,Usat. Euros/m2 construït,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",4034.0,4,807,2019
2,Usat. Euros/m2 construït,Eixample,2,el Fort Pienc,5205.3,5,808,2019
2,Usat. Euros/m2 construït,Eixample,2,la Sagrada Família,4414.2,6,809,2019
2,Usat. Euros/m2 construït,Eixample,2,la Dreta de l'Eixample,5493.8,7,810,2019
2,Usat. Euros/m2 construït,Eixample,2,l'Antiga Esquerra de l'Eixample,5026.5,8,811,2019
2,Usat. Euros/m2 construït,Eixample,2,la Nova Esquerra de l'Eixample,4234.1,9,812,2019
2,Usat. Euros/m2 construït,Eixample,2,Sant Antoni,4223.3,10,813,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,el Poble Sec,4305.2,11,814,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Marina del Prat Vermell,N/A,12,815,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Marina de Port,2832.1,13,816,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Font de la Guatlla,4566.6,14,817,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,Hostafrancs,4057.0,15,818,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Bordeta,3285.5,16,819,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,Sants - Badal,3325.2,17,820,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,Sants,3730.4,18,821,2019
4,Usat. Euros/m2 construït,Les Corts,2,les Corts,4745.5,19,822,2019
4,Usat. Euros/m2 construït,Les Corts,2,la Maternitat i Sant Ramon,4028.6,20,823,2019
4,Usat. Euros/m2 construït,Les Corts,2,Pedralbes,6640.1,21,824,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",4600.1,22,825,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sarrià,6235.3,23,826,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,les Tres Torres,5203.3,24,827,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,5305.6,25,828,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,5320.0,26,829,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,el Putxet i el Farró,4877.4,27,830,2019
6,Usat. Euros/m2 construït,Gràcia,2,Vallcarca i els Penitents,3348.7,28,831,2019
6,Usat. Euros/m2 construït,Gràcia,2,el Coll,2204.3,29,832,2019
6,Usat. Euros/m2 construït,Gràcia,2,la Salut,4387.3,30,833,2019
6,Usat. Euros/m2 construït,Gràcia,2,la Vila de Gràcia,4937.7,31,834,2019
6,Usat. Euros/m2 construït,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,4274.5,32,835,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,el Baix Guinardó,3803.3,33,836,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Can Baró,3293.6,34,837,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,el Guinardó,3311.2,35,838,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Font d'en Fargues,3445.7,36,839,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,el Carmel,2502.9,37,840,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Teixonera,2349.4,38,841,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Sant Genís dels Agudells,2281.1,39,842,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Montbau,2683.1,40,843,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Vall d'Hebron,3804.6,41,844,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Clota,N/A,42,845,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Horta,2985.5,43,846,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Vilapicina i la Torre Llobeta,2669.2,44,847,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Porta,2949.6,45,848,2019
8,Usat. Euros/m2 construït,Nou Barris,2,el Turó de la Peira,2062.6,46,849,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Can Peguera,N/A,47,850,2019
8,Usat. Euros/m2 construït,Nou Barris,2,la Guineueta,2737.0,48,851,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Canyelles,2493.5,49,852,2019
8,Usat. Euros/m2 construït,Nou Barris,2,les Roquetes,2351.9,50,853,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Verdun,2200.4,51,854,2019
8,Usat. Euros/m2 construït,Nou Barris,2,la Prosperitat,1954.1,52,855,2019
8,Usat. Euros/m2 construït,Nou Barris,2,la Trinitat Nova,1847.2,53,856,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Torre Baró,N/A,54,857,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Ciutat Meridiana,1584.1,55,858,2019
8,Usat. Euros/m2 construït,Nou Barris,2,Vallbona,1152.8,56,859,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,la Trinitat Vella,3265.5,57,860,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,Baró de Viver,N/A,58,861,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,el Bon Pastor,2070.9,59,862,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,Sant Andreu,3039.7,60,863,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,la Sagrera,3854.7,61,864,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,el Congrés i els Indians,2804.6,62,865,2019
9,Usat. Euros/m2 construït,Sant Andreu,2,Navas,4168.4,63,866,2019
10,Usat. Euros/m2 construït,Sant Martí,2,el Camp de l'Arpa del Clot,4091.3,64,867,2019
10,Usat. Euros/m2 construït,Sant Martí,2,el Clot,4389.0,65,868,2019
10,Usat. Euros/m2 construït,Sant Martí,2,el Parc i la Llacuna del Poblenou,4040.7,66,869,2019
10,Usat. Euros/m2 construït,Sant Martí,2,la Vila Olímpica del Poblenou,4893.9,67,870,2019
10,Usat. Euros/m2 construït,Sant Martí,2,el Poblenou,4435.5,68,871,2019
10,Usat. Euros/m2 construït,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,7084.1,69,872,2019
10,Usat. Euros/m2 construït,Sant Martí,2,el Besòs i el Maresme,3291.9,70,873,2019
10,Usat. Euros/m2 construït,Sant Martí,2,Provençals del Poblenou,3997.8,71,874,2019
10,Usat. Euros/m2 construït,Sant Martí,2,Sant Martí de Provençals,3408.6,72,875,2019
10,Usat. Euros/m2 construït,Sant Martí,2,la Verneda i la Pau,2500.3,73,876,2019
1,Total. Milers d'euros,Ciutat Vella,3,el Raval,190.3,1,877,2019
1,Total. Milers d'euros,Ciutat Vella,3,el Barri Gòtic,375.9,2,878,2019
1,Total. Milers d'euros,Ciutat Vella,3,la Barceloneta,195.3,3,879,2019
1,Total. Milers d'euros,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",335.1,4,880,2019
2,Total. Milers d'euros,Eixample,3,el Fort Pienc,320.7,5,881,2019
2,Total. Milers d'euros,Eixample,3,la Sagrada Família,276.7,6,882,2019
2,Total. Milers d'euros,Eixample,3,la Dreta de l'Eixample,573.0,7,883,2019
2,Total. Milers d'euros,Eixample,3,l'Antiga Esquerra de l'Eixample,436.8,8,884,2019
2,Total. Milers d'euros,Eixample,3,la Nova Esquerra de l'Eixample,342.2,9,885,2019
2,Total. Milers d'euros,Eixample,3,Sant Antoni,354.7,10,886,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,el Poble Sec,231.5,11,887,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,la Marina del Prat Vermell,121.0,12,888,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,la Marina de Port,196.3,13,889,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,la Font de la Guatlla,258.8,14,890,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,Hostafrancs,394.2,15,891,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,la Bordeta,216.7,16,892,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,Sants - Badal,241.1,17,893,2019
3,Total. Milers d'euros,Sants-Montjuïc,3,Sants,250.5,18,894,2019
4,Total. Milers d'euros,Les Corts,3,les Corts,355.3,19,895,2019
4,Total. Milers d'euros,Les Corts,3,la Maternitat i Sant Ramon,384.0,20,896,2019
4,Total. Milers d'euros,Les Corts,3,Pedralbes,899.2,21,897,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",373.8,22,898,2019
